venta_id,fecha,producto_id,sucursal_id,unidades_vendidas,importe_total
500634,2026-02-26,1001,2,39,24356.67
500635,2026-02-27,1001,2,9,5620.77
500636,2026-02-28,1001,2,70,43717.1
500637,2026-03-01,1001,2,17,10617.01
500638,2026-03-02,1001,2,25,15613.25
500639,2026-03-03,1001,2,28,17486.84
500640,2026-03-04,1001,2,15,9367.95
500641,2026-03-05,1001,2,8,4996.24
500642,2026-03-06,1001,2,93,58081.29
500643,2026-03-07,1001,2,25,15613.25
500644,2026-03-08,1001,2,27,16862.31
500645,2026-03-09,1001,2,51,31851.03
500646,2026-03-10,1001,2,21,13115.13
500647,2026-03-11,1001,2,45,28103.85
500648,2026-03-12,1001,2,25,15613.25
500649,2026-03-13,1001,2,113,70571.89
500650,2026-03-14,1001,2,29,18111.37
500651,2026-03-15,1001,2,34,21234.02
500652,2026-03-16,1001,2,19,11866.07
500653,2026-03-17,1001,2,30,18735.9
500654,2026-03-18,1001,2,43,26854.79
500655,2026-03-19,1001,2,58,36222.74
500656,2026-03-20,1001,2,39,24356.67
500657,2026-03-21,1001,2,80,49962.4
500658,2026-03-22,1001,2,20,12490.6
500659,2026-03-23,1001,2,15,9367.95
500660,2026-03-24,1001,2,63,39345.39
500661,2026-03-25,1001,2,36,22483.08
500662,2026-03-26,1001,2,56,34973.68
500663,2026-03-27,1001,2,23,14364.19
500664,2026-03-28,1001,2,45,28103.85
500665,2026-03-29,1001,2,20,12490.6
500666,2026-03-30,1001,2,37,23107.61
500667,2026-03-31,1001,2,53,33100.09
500668,2026-04-01,1001,2,45,28103.85
500669,2026-04-02,1001,2,38,23732.14
500670,2026-04-03,1001,2,26,16237.78
500671,2026-04-04,1001,2,20,12490.6
500672,2026-04-05,1001,2,27,16862.31
500673,2026-04-06,1001,2,23,14364.19
500674,2026-04-07,1001,2,63,39345.39
500675,2026-04-08,1001,2,44,27479.32
500676,2026-04-09,1001,2,26,16237.78
500677,2026-04-10,1001,2,102,63702.06
500678,2026-04-11,1001,2,53,33100.09
500679,2026-04-12,1001,2,17,10617.01
500680,2026-04-13,1001,2,76,47464.28
500681,2026-04-14,1001,2,30,18735.9
500682,2026-04-15,1001,2,53,33100.09
500683,2026-04-16,1001,2,24,14988.72
500684,2026-04-17,1001,2,6,3747.18
500685,2026-04-18,1001,2,52,32475.56
500686,2026-04-19,1001,2,35,21858.55
500687,2026-04-20,1001,2,34,21234.02
500688,2026-04-21,1001,2,26,16237.78
500689,2026-04-22,1001,2,34,21234.02
500690,2026-04-23,1001,2,53,33100.09
500691,2026-04-24,1001,2,23,14364.19
500692,2026-04-25,1001,2,61,38096.33
500693,2026-04-26,1001,2,17,10617.01
500694,2026-04-27,1001,2,18,11241.54
500695,2026-04-28,1001,2,33,20609.49
500696,2026-04-29,1001,2,22,13739.66
500697,2026-04-30,1001,2,6,3747.18
500698,2026-05-01,1001,2,46,28728.38
500699,2026-05-02,1001,2,54,33724.62
500700,2026-05-03,1001,2,16,9992.48
500701,2026-05-04,1001,2,22,13739.66
500702,2026-05-05,1001,2,6,3747.18
500703,2026-05-06,1001,2,49,30601.97
500704,2026-05-07,1001,2,20,12490.6
500705,2026-05-08,1001,2,19,11866.07
500706,2026-05-09,1001,2,52,32475.56
500707,2026-05-10,1001,2,14,8743.42
500708,2026-05-11,1001,2,25,15613.25
500709,2026-05-12,1001,2,13,8118.89
500710,2026-05-13,1001,2,10,6245.3
500711,2026-05-14,1001,2,15,9367.95
500712,2026-05-15,1001,2,49,30601.97
500713,2026-05-16,1001,2,86,53709.58
500714,2026-05-17,1001,2,19,11866.07
500715,2026-05-18,1001,2,36,22483.08
500716,2026-05-19,1001,2,31,19360.43
500717,2026-05-20,1001,2,18,11241.54
500718,2026-05-21,1001,2,14,8743.42
500719,2026-05-22,1001,2,40,24981.2
500720,2026-05-23,1001,2,35,21858.55
500721,2026-05-24,1001,2,11,6869.83
500722,2026-05-25,1001,2,45,28103.85
500723,2026-05-26,1001,2,55,34349.15
500724,2026-05-27,1001,2,9,5620.77
500725,2026-05-28,1001,2,41,25605.73
500726,2026-05-29,1001,2,29,18111.37
500727,2026-05-30,1001,2,56,34973.68
500728,2026-05-31,1001,2,22,13739.66
500729,2026-06-01,1001,2,7,4371.71
500730,2026-06-02,1001,2,11,6869.83
500731,2026-06-03,1001,2,37,23107.61
500732,2026-06-04,1001,2,28,17486.84
500733,2026-06-05,1001,2,69,43092.57
500734,2026-06-06,1001,2,9,5620.77
500735,2026-06-07,1001,2,3,1873.59
500736,2026-06-08,1001,2,30,18735.9
500737,2026-06-09,1001,2,25,15613.25
500738,2026-06-10,1001,2,36,22483.08
500739,2026-06-11,1001,2,56,34973.68
500740,2026-06-12,1001,2,34,21234.02
500741,2026-06-13,1001,2,76,47464.28
500742,2026-06-14,1001,2,24,14988.72
500743,2026-06-15,1001,2,16,9992.48
500744,2026-06-16,1001,2,21,13115.13
500745,2026-06-17,1001,2,6,3747.18
500746,2026-06-18,1001,2,32,19984.96
500747,2026-06-19,1001,2,38,23732.14
500748,2026-06-20,1001,2,27,16862.31
500749,2026-06-21,1001,2,4,2498.12
500750,2026-06-22,1001,2,73,45590.69
500751,2026-06-23,1001,2,26,16237.78
500752,2026-06-24,1001,2,40,24981.2
500753,2026-06-25,1001,2,38,23732.14
500754,2026-06-26,1001,2,49,30601.97
500755,2026-06-27,1001,2,44,27479.32
500756,2026-06-28,1001,2,21,13115.13
500757,2026-06-29,1001,2,33,20609.49
500758,2026-06-30,1001,2,33,20609.49
500759,2026-07-01,1001,2,11,6869.83
500760,2026-07-02,1001,2,15,9367.95
500761,2026-07-03,1001,2,58,36222.74
500762,2026-07-04,1001,2,62,38720.86
500763,2026-07-05,1001,2,16,9992.48
500764,2026-07-06,1001,2,49,30601.97
500765,2026-07-07,1001,2,52,32475.56
500766,2026-07-08,1001,2,27,16862.31
500767,2026-07-09,1001,2,11,6869.83
500768,2026-07-10,1001,2,47,29352.91
500769,2026-07-11,1001,2,67,41843.51
500770,2026-07-12,1001,2,15,9367.95
500771,2026-07-13,1001,2,34,21234.02
500772,2026-07-14,1001,2,70,43717.1
500773,2026-07-15,1001,2,41,25605.73
500774,2026-07-16,1001,2,9,5620.77
500775,2026-07-17,1001,2,61,38096.33
500776,2026-07-18,1001,2,15,9367.95
500777,2026-07-19,1001,2,23,14364.19
500778,2026-07-20,1001,2,29,18111.37
500779,2026-07-21,1001,2,32,19984.96
500780,2026-07-22,1001,2,16,9992.48
500781,2026-07-23,1001,2,9,5620.77
500782,2026-07-24,1001,2,52,32475.56
500783,2026-07-25,1001,2,48,29977.44
500784,2026-07-26,1001,2,22,13739.66
500785,2026-07-27,1001,2,39,24356.67
500786,2026-07-28,1001,2,45,28103.85
500787,2026-07-29,1001,2,36,22483.08
500788,2026-07-30,1001,2,15,9367.95
500789,2026-07-31,1001,2,9,5620.77
500790,2026-08-01,1001,2,56,34973.68
500791,2025-07-03,1001,3,31,19360.43
500792,2025-07-04,1001,3,53,33100.09
500793,2025-07-05,1001,3,47,29352.91
500794,2025-07-06,1001,3,13,8118.89
500795,2025-07-07,1001,3,17,10617.01
500796,2025-07-08,1001,3,58,36222.74
500797,2025-07-09,1001,3,22,13739.66
500798,2025-07-10,1001,3,9,5620.77
500799,2025-07-11,1001,3,15,9367.95
500800,2025-07-12,1001,3,31,19360.43
500801,2025-07-13,1001,3,20,12490.6
500802,2025-07-14,1001,3,49,30601.97
500803,2025-07-15,1001,3,31,19360.43
500804,2025-07-16,1001,3,24,14988.72
500805,2025-07-17,1001,3,14,8743.42
500806,2025-07-18,1001,3,70,43717.1
500807,2025-07-19,1001,3,38,23732.14
500808,2025-07-20,1001,3,20,12490.6
500809,2025-07-21,1001,3,18,11241.54
500810,2025-07-22,1001,3,13,8118.89
500811,2025-07-23,1001,3,15,9367.95
500812,2025-07-24,1001,3,22,13739.66
500813,2025-07-25,1001,3,54,33724.62
500814,2025-07-26,1001,3,7,4371.71
500815,2025-07-27,1001,3,30,18735.9
500816,2025-07-28,1001,3,22,13739.66
500817,2025-07-29,1001,3,12,7494.36
500818,2025-07-30,1001,3,19,11866.07
500819,2025-07-31,1001,3,16,9992.48
500820,2025-08-01,1001,3,42,26230.26
500821,2025-08-02,1001,3,24,14988.72
500822,2025-08-03,1001,3,16,9992.48
500823,2025-08-04,1001,3,30,18735.9
500824,2025-08-05,1001,3,4,2498.12
500825,2025-08-06,1001,3,22,13739.66
500826,2025-08-07,1001,3,30,18735.9
500827,2025-08-08,1001,3,20,12490.6
500828,2025-08-09,1001,3,34,21234.02
500829,2025-08-10,1001,3,16,9992.48
500830,2025-08-11,1001,3,54,33724.62
500831,2025-08-12,1001,3,16,9992.48
500832,2025-08-13,1001,3,33,20609.49
500833,2025-08-14,1001,3,21,13115.13
500834,2025-08-15,1001,3,23,14364.19
500835,2025-08-16,1001,3,19,11866.07
500836,2025-08-17,1001,3,36,22483.08
500837,2025-08-18,1001,3,57,35598.21
500838,2025-08-19,1001,3,19,11866.07
500839,2025-08-20,1001,3,28,17486.84
500840,2025-08-21,1001,3,57,35598.21
500841,2025-08-22,1001,3,37,23107.61
500842,2025-08-23,1001,3,67,41843.51
500843,2025-08-24,1001,3,9,5620.77
500844,2025-08-25,1001,3,26,16237.78
500845,2025-08-26,1001,3,16,9992.48
500846,2025-08-27,1001,3,39,24356.67
500847,2025-08-28,1001,3,42,26230.26
500848,2025-08-29,1001,3,40,24981.2
500849,2025-08-30,1001,3,49,30601.97
500850,2025-08-31,1001,3,13,8118.89
500851,2025-09-01,1001,3,50,31226.5
500852,2025-09-02,1001,3,20,12490.6
500853,2025-09-03,1001,3,6,3747.18
500854,2025-09-04,1001,3,51,31851.03
500855,2025-09-05,1001,3,31,19360.43
500856,2025-09-06,1001,3,63,39345.39
500857,2025-09-07,1001,3,13,8118.89
500858,2025-09-08,1001,3,20,12490.6
500859,2025-09-09,1001,3,29,18111.37
500860,2025-09-10,1001,3,28,17486.84
500861,2025-09-11,1001,3,36,22483.08
500862,2025-09-12,1001,3,61,38096.33
500863,2025-09-13,1001,3,69,43092.57
500864,2025-09-14,1001,3,4,2498.12
500865,2025-09-15,1001,3,35,21858.55
500866,2025-09-16,1001,3,6,3747.18
500867,2025-09-17,1001,3,6,3747.18
500868,2025-09-18,1001,3,9,5620.77
500869,2025-09-19,1001,3,33,20609.49
500870,2025-09-20,1001,3,84,52460.52
500871,2025-09-21,1001,3,22,13739.66
500872,2025-09-22,1001,3,35,21858.55
500873,2025-09-23,1001,3,13,8118.89
500874,2025-09-24,1001,3,9,5620.77
500875,2025-09-25,1001,3,4,2498.12
500876,2025-09-26,1001,3,37,23107.61
500877,2025-09-27,1001,3,36,22483.08
500878,2025-09-28,1001,3,23,14364.19
500879,2025-09-29,1001,3,7,4371.71
500880,2025-09-30,1001,3,10,6245.3
500881,2025-10-01,1001,3,23,14364.19
500882,2025-10-02,1001,3,19,11866.07
500883,2025-10-03,1001,3,8,4996.24
500884,2025-10-04,1001,3,12,7494.36
500885,2025-10-05,1001,3,17,10617.01
500886,2025-10-06,1001,3,28,17486.84
500887,2025-10-07,1001,3,13,8118.89
500888,2025-10-08,1001,3,48,29977.44
500889,2025-10-09,1001,3,16,9992.48
500890,2025-10-10,1001,3,45,28103.85
500891,2025-10-11,1001,3,22,13739.66
500892,2025-10-12,1001,3,15,9367.95
500893,2025-10-13,1001,3,21,13115.13
500894,2025-10-14,1001,3,6,3747.18
500895,2025-10-15,1001,3,8,4996.24
500896,2025-10-16,1001,3,24,14988.72
500897,2025-10-17,1001,3,49,30601.97
500898,2025-10-18,1001,3,26,16237.78
500899,2025-10-19,1001,3,8,4996.24
500900,2025-10-20,1001,3,14,8743.42
500901,2025-10-21,1001,3,37,23107.61
500902,2025-10-22,1001,3,18,11241.54
500903,2025-10-23,1001,3,48,29977.44
500904,2025-10-24,1001,3,23,14364.19
500905,2025-10-25,1001,3,27,16862.31
500906,2025-10-26,1001,3,10,6245.3
500907,2025-10-27,1001,3,29,18111.37
500908,2025-10-28,1001,3,40,24981.2
500909,2025-10-29,1001,3,60,37471.8
500910,2025-10-30,1001,3,27,16862.31
500911,2025-10-31,1001,3,38,23732.14
500912,2025-11-01,1001,3,117,73070.01
500913,2025-11-02,1001,3,33,20609.49
500914,2025-11-03,1001,3,53,33100.09
500915,2025-11-04,1001,3,27,16862.31
500916,2025-11-05,1001,3,7,4371.71
500917,2025-11-06,1001,3,32,19984.96
500918,2025-11-07,1001,3,63,39345.39
500919,2025-11-08,1001,3,8,4996.24
500920,2025-11-09,1001,3,4,2498.12
500921,2025-11-10,1001,3,42,26230.26
500922,2025-11-11,1001,3,42,26230.26
500923,2025-11-12,1001,3,23,14364.19
500924,2025-11-13,1001,3,25,15613.25
500925,2025-11-14,1001,3,61,38096.33
500926,2025-11-15,1001,3,53,33100.09
500927,2025-11-16,1001,3,10,6245.3
500928,2025-11-17,1001,3,24,14988.72
500929,2025-11-18,1001,3,20,12490.6
500930,2025-11-19,1001,3,14,8743.42
500931,2025-11-20,1001,3,7,4371.71
500932,2025-11-21,1001,3,10,6245.3
500933,2025-11-22,1001,3,15,9367.95
500934,2025-11-23,1001,3,6,3747.18
500935,2025-11-24,1001,3,15,9367.95
500936,2025-11-25,1001,3,30,18735.9
500937,2025-11-26,1001,3,37,23107.61
500938,2025-11-27,1001,3,26,16237.78
500939,2025-11-28,1001,3,24,14988.72
500940,2025-11-29,1001,3,40,24981.2
500941,2025-11-30,1001,3,25,15613.25
500942,2025-12-01,1001,3,36,22483.08
500943,2025-12-02,1001,3,23,14364.19
500944,2025-12-03,1001,3,41,25605.73
500945,2025-12-04,1001,3,37,23107.61
500946,2025-12-05,1001,3,61,38096.33
500947,2025-12-06,1001,3,60,37471.8
500948,2025-12-07,1001,3,16,9992.48
500949,2025-12-08,1001,3,66,41218.98
500950,2025-12-09,1001,3,31,19360.43
500951,2025-12-10,1001,3,17,10617.01
500952,2025-12-11,1001,3,16,9992.48
500953,2025-12-12,1001,3,45,28103.85
500954,2025-12-13,1001,3,84,52460.52
500955,2025-12-14,1001,3,35,21858.55
500956,2025-12-15,1001,3,62,38720.86
500957,2025-12-16,1001,3,7,4371.71
500958,2025-12-17,1001,3,137,85560.61
500959,2025-12-18,1001,3,8,4996.24
500960,2025-12-19,1001,3,46,28728.38
500961,2025-12-20,1001,3,33,20609.49
500962,2025-12-21,1001,3,3,1873.59
500963,2025-12-22,1001,3,18,11241.54
500964,2025-12-23,1001,3,59,36847.27
500965,2025-12-24,1001,3,71,44341.63
500966,2025-12-25,1001,3,63,39345.39
500967,2025-12-26,1001,3,37,23107.61
500968,2025-12-27,1001,3,100,62453.0
500969,2025-12-28,1001,3,28,17486.84
500970,2025-12-29,1001,3,17,10617.01
500971,2025-12-30,1001,3,19,11866.07
500972,2025-12-31,1001,3,18,11241.54
500973,2026-01-01,1001,3,39,24356.67
500974,2026-01-02,1001,3,21,13115.13
500975,2026-01-03,1001,3,107,66824.71
500976,2026-01-04,1001,3,8,4996.24
500977,2026-01-05,1001,3,11,6869.83
500978,2026-01-06,1001,3,31,19360.43
500979,2026-01-07,1001,3,28,17486.84
500980,2026-01-08,1001,3,29,18111.37
500981,2026-01-09,1001,3,14,8743.42
500982,2026-01-10,1001,3,69,43092.57
500983,2026-01-11,1001,3,18,11241.54
500984,2026-01-12,1001,3,28,17486.84
500985,2026-01-13,1001,3,25,15613.25
500986,2026-01-14,1001,3,56,34973.68
500987,2026-01-15,1001,3,40,24981.2
500988,2026-01-16,1001,3,31,19360.43
500989,2026-01-17,1001,3,38,23732.14
500990,2026-01-18,1001,3,4,2498.12
500991,2026-01-19,1001,3,22,13739.66
500992,2026-01-20,1001,3,38,23732.14
500993,2026-01-21,1001,3,34,21234.02
500994,2026-01-22,1001,3,7,4371.71
500995,2026-01-23,1001,3,36,22483.08
500996,2026-01-24,1001,3,36,22483.08
500997,2026-01-25,1001,3,19,11866.07
500998,2026-01-26,1001,3,38,23732.14
500999,2026-01-27,1001,3,42,26230.26
501000,2026-01-28,1001,3,40,24981.2
501001,2026-01-29,1001,3,13,8118.89
501002,2026-01-30,1001,3,25,15613.25
501003,2026-01-31,1001,3,44,27479.32
501004,2026-02-01,1001,3,21,13115.13
501005,2026-02-02,1001,3,23,14364.19
501006,2026-02-03,1001,3,23,14364.19
501007,2026-02-04,1001,3,32,19984.96
501008,2026-02-05,1001,3,48,29977.44
501009,2026-02-06,1001,3,34,21234.02
501010,2026-02-07,1001,3,56,34973.68
501011,2026-02-08,1001,3,4,2498.12
501012,2026-02-09,1001,3,6,3747.18
501013,2026-02-10,1001,3,22,13739.66
501014,2026-02-11,1001,3,3,1873.59
501015,2026-02-12,1001,3,35,21858.55
501016,2026-02-13,1001,3,70,43717.1
501017,2026-02-14,1001,3,31,19360.43
501018,2026-02-15,1001,3,21,13115.13
501019,2026-02-16,1001,3,21,13115.13
501020,2026-02-17,1001,3,52,32475.56
501021,2026-02-18,1001,3,37,23107.61
501022,2026-02-19,1001,3,19,11866.07
501023,2026-02-20,1001,3,44,27479.32
501024,2026-02-21,1001,3,20,12490.6
501025,2026-02-22,1001,3,31,19360.43
501026,2026-02-23,1001,3,6,3747.18
501027,2026-02-24,1001,3,14,8743.42
501028,2026-02-25,1001,3,40,24981.2
501029,2026-02-26,1001,3,41,25605.73
501030,2026-02-27,1001,3,38,23732.14
501031,2026-02-28,1001,3,50,31226.5
501032,2026-03-01,1001,3,22,13739.66
501033,2026-03-02,1001,3,7,4371.71
501034,2026-03-03,1001,3,27,16862.31
501035,2026-03-04,1001,3,76,47464.28
501036,2026-03-05,1001,3,11,6869.83
501037,2026-03-06,1001,3,35,21858.55
501038,2026-03-07,1001,3,23,14364.19
501039,2026-03-08,1001,3,16,9992.48
501040,2026-03-09,1001,3,21,13115.13
501041,2026-03-10,1001,3,86,53709.58
501042,2026-03-11,1001,3,24,14988.72
501043,2026-03-12,1001,3,21,13115.13
501044,2026-03-13,1001,3,34,21234.02
501045,2026-03-14,1001,3,13,8118.89
501046,2026-03-15,1001,3,7,4371.71
501047,2026-03-16,1001,3,15,9367.95
501048,2026-03-17,1001,3,37,23107.61
501049,2026-03-18,1001,3,20,12490.6
501050,2026-03-19,1001,3,57,35598.21
501051,2026-03-20,1001,3,24,14988.72
501052,2026-03-21,1001,3,49,30601.97
501053,2026-03-22,1001,3,19,11866.07
501054,2026-03-23,1001,3,17,10617.01
501055,2026-03-24,1001,3,50,31226.5
501056,2026-03-25,1001,3,21,13115.13
501057,2026-03-26,1001,3,44,27479.32
501058,2026-03-27,1001,3,60,37471.8
501059,2026-03-28,1001,3,15,9367.95
501060,2026-03-29,1001,3,12,7494.36
501061,2026-03-30,1001,3,9,5620.77
501062,2026-03-31,1001,3,21,13115.13
501063,2026-04-01,1001,3,50,31226.5
501064,2026-04-02,1001,3,6,3747.18
501065,2026-04-03,1001,3,24,14988.72
501066,2026-04-04,1001,3,29,18111.37
501067,2026-04-05,1001,3,20,12490.6
501068,2026-04-06,1001,3,12,7494.36
501069,2026-04-07,1001,3,38,23732.14
501070,2026-04-08,1001,3,27,16862.31
501071,2026-04-09,1001,3,28,17486.84
501072,2026-04-10,1001,3,51,31851.03
501073,2026-04-11,1001,3,44,27479.32
501074,2026-04-12,1001,3,23,14364.19
501075,2026-04-13,1001,3,20,12490.6
501076,2026-04-14,1001,3,20,12490.6
501077,2026-04-15,1001,3,6,3747.18
501078,2026-04-16,1001,3,32,19984.96
501079,2026-04-17,1001,3,29,18111.37
501080,2026-04-18,1001,3,22,13739.66
501081,2026-04-19,1001,3,50,31226.5
501082,2026-04-20,1001,3,36,22483.08
501083,2026-04-21,1001,3,19,11866.07
501084,2026-04-22,1001,3,22,13739.66
501085,2026-04-23,1001,3,6,3747.18
501086,2026-04-24,1001,3,33,20609.49
501087,2026-04-25,1001,3,17,10617.01
501088,2026-04-26,1001,3,7,4371.71
501089,2026-04-27,1001,3,5,3122.65
501090,2026-04-28,1001,3,5,3122.65
501091,2026-04-29,1001,3,19,11866.07
501092,2026-04-30,1001,3,38,23732.14
501093,2026-05-01,1001,3,32,19984.96
501094,2026-05-02,1001,3,66,41218.98
501095,2026-05-03,1001,3,11,6869.83
501096,2026-05-04,1001,3,33,20609.49
501097,2026-05-05,1001,3,10,6245.3
501098,2026-05-06,1001,3,15,9367.95
501099,2026-05-07,1001,3,6,3747.18
501100,2026-05-08,1001,3,7,4371.71
501101,2026-05-09,1001,3,50,31226.5
501102,2026-05-10,1001,3,12,7494.36
501103,2026-05-11,1001,3,5,3122.65
501104,2026-05-12,1001,3,25,15613.25
501105,2026-05-13,1001,3,46,28728.38
501106,2026-05-14,1001,3,41,25605.73
501107,2026-05-15,1001,3,50,31226.5
501108,2026-05-16,1001,3,57,35598.21
501109,2026-05-17,1001,3,19,11866.07
501110,2026-05-18,1001,3,10,6245.3
501111,2026-05-19,1001,3,28,17486.84
501112,2026-05-20,1001,3,52,32475.56
501113,2026-05-21,1001,3,60,37471.8
501114,2026-05-22,1001,3,54,33724.62
501115,2026-05-23,1001,3,20,12490.6
501116,2026-05-24,1001,3,3,1873.59
501117,2026-05-25,1001,3,31,19360.43
501118,2026-05-26,1001,3,22,13739.66
501119,2026-05-27,1001,3,11,6869.83
501120,2026-05-28,1001,3,11,6869.83
501121,2026-05-29,1001,3,35,21858.55
501122,2026-05-30,1001,3,13,8118.89
501123,2026-05-31,1001,3,32,19984.96
501124,2026-06-01,1001,3,43,26854.79
501125,2026-06-02,1001,3,30,18735.9
501126,2026-06-03,1001,3,42,26230.26
501127,2026-06-04,1001,3,20,12490.6
501128,2026-06-05,1001,3,62,38720.86
501129,2026-06-06,1001,3,42,26230.26
501130,2026-06-07,1001,3,35,21858.55
501131,2026-06-08,1001,3,30,18735.9
501132,2026-06-09,1001,3,23,14364.19
501133,2026-06-10,1001,3,44,27479.32
501134,2026-06-11,1001,3,26,16237.78
501135,2026-06-12,1001,3,37,23107.61
501136,2026-06-13,1001,3,16,9992.48
501137,2026-06-14,1001,3,38,23732.14
501138,2026-06-15,1001,3,4,2498.12
501139,2026-06-16,1001,3,41,25605.73
501140,2026-06-17,1001,3,41,25605.73
501141,2026-06-18,1001,3,44,27479.32
501142,2026-06-19,1001,3,73,45590.69
501143,2026-06-20,1001,3,8,4996.24
501144,2026-06-21,1001,3,4,2498.12
501145,2026-06-22,1001,3,32,19984.96
501146,2026-06-23,1001,3,63,39345.39
501147,2026-06-24,1001,3,19,11866.07
501148,2026-06-25,1001,3,22,13739.66
501149,2026-06-26,1001,3,22,13739.66
501150,2026-06-27,1001,3,38,23732.14
501151,2026-06-28,1001,3,16,9992.48
501152,2026-06-29,1001,3,5,3122.65
501153,2026-06-30,1001,3,38,23732.14
501154,2026-07-01,1001,3,41,25605.73
501155,2026-07-02,1001,3,36,22483.08
501156,2026-07-03,1001,3,27,16862.31
501157,2026-07-04,1001,3,54,33724.62
501158,2026-07-05,1001,3,29,18111.37
501159,2026-07-06,1001,3,22,13739.66
501160,2026-07-07,1001,3,46,28728.38
501161,2026-07-08,1001,3,30,18735.9
501162,2026-07-09,1001,3,17,10617.01
501163,2026-07-10,1001,3,26,16237.78
501164,2026-07-11,1001,3,11,6869.83
501165,2026-07-12,1001,3,12,7494.36
501166,2026-07-13,1001,3,32,19984.96
501167,2026-07-14,1001,3,6,3747.18
501168,2026-07-15,1001,3,17,10617.01
501169,2026-07-16,1001,3,16,9992.48
501170,2026-07-17,1001,3,37,23107.61
501171,2026-07-18,1001,3,70,43717.1
501172,2026-07-19,1001,3,50,31226.5
501173,2026-07-20,1001,3,62,38720.86
501174,2026-07-21,1001,3,37,23107.61
501175,2026-07-22,1001,3,9,5620.77
501176,2026-07-23,1001,3,44,27479.32
501177,2026-07-24,1001,3,21,13115.13
501178,2026-07-25,1001,3,56,34973.68
501179,2026-07-26,1001,3,8,4996.24
501180,2026-07-27,1001,3,24,14988.72
501181,2026-07-28,1001,3,20,12490.6
501182,2026-07-29,1001,3,31,19360.43
501183,2026-07-30,1001,3,15,9367.95
501184,2026-07-31,1001,3,88,54958.64
501185,2026-08-01,1001,3,9,5620.77
501186,2025-07-03,1002,1,16,10101.76
501187,2025-07-04,1002,1,75,47352.0
501188,2025-07-05,1002,1,42,26517.12
501189,2025-07-06,1002,1,24,15152.64
501190,2025-07-07,1002,1,20,12627.2
501191,2025-07-08,1002,1,19,11995.84
501192,2025-07-09,1002,1,45,28411.2
501193,2025-07-10,1002,1,20,12627.2
501194,2025-07-11,1002,1,21,13258.56
501195,2025-07-12,1002,1,48,30305.28
501196,2025-07-13,1002,1,26,16415.36
501197,2025-07-14,1002,1,38,23991.68
501198,2025-07-15,1002,1,27,17046.72
501199,2025-07-16,1002,1,43,27148.48
501200,2025-07-17,1002,1,83,52402.88
501201,2025-07-18,1002,1,55,34724.8
501202,2025-07-19,1002,1,27,17046.72
501203,2025-07-20,1002,1,17,10733.12
501204,2025-07-21,1002,1,33,20834.88
501205,2025-07-22,1002,1,61,38512.96
501206,2025-07-23,1002,1,30,18940.8
501207,2025-07-24,1002,1,39,24623.04
501208,2025-07-25,1002,1,46,29042.56
501209,2025-07-26,1002,1,31,19572.16
501210,2025-07-27,1002,1,15,9470.4
501211,2025-07-28,1002,1,54,34093.44
501212,2025-07-29,1002,1,20,12627.2
501213,2025-07-30,1002,1,53,33462.08
501214,2025-07-31,1002,1,38,23991.68
501215,2025-08-01,1002,1,62,39144.32
501216,2025-08-02,1002,1,78,49246.08
501217,2025-08-03,1002,1,36,22728.96
501218,2025-08-04,1002,1,26,16415.36
501219,2025-08-05,1002,1,30,18940.8
501220,2025-08-06,1002,1,34,21466.24
501221,2025-08-07,1002,1,43,27148.48
501222,2025-08-08,1002,1,55,34724.8
501223,2025-08-09,1002,1,33,20834.88
501224,2025-08-10,1002,1,14,8839.04
501225,2025-08-11,1002,1,47,29673.92
501226,2025-08-12,1002,1,41,25885.76
501227,2025-08-13,1002,1,17,10733.12
